specObjID,plate,mjd,fiberid,redshift
8600856163423377408,7639,57297,388,1.226043
8600856713179191296,7639,57297,390,1.239513
8600857537812912128,7639,57297,393,1.109247
8600858362446632960,7639,57297,396,1.632035
8600858912202446848,7639,57297,398,1.836793
8600859461958260736,7639,57297,400,1.989844
8600862210737330176,7639,57297,410,1.544496
8600864959516399616,7639,57297,420,1.300762
8600867158539655168,7639,57297,428,1.010466
9319105808318093312,8277,57073,117,1.288671
993185044841392128,882,52370,514,1.560412
993185594597206016,882,52370,516,1.065324
993188893132089344,882,52370,528,1.268923
993189168009996288,882,52370,529,1.292142
993196589713483776,882,52370,556,1.088283
993202637027436544,882,52370,578,1.184924
993204011416971264,882,52370,583,1.602639
993215281411155968,882,52370,624,1.80237
9078203093989218304,8063,57576,262,1.388162
9078206667402008576,8063,57576,275,1.79769
9078208591547357184,8063,57576,282,1.284137
9078211065448519680,8063,57576,291,1.800343
9078217937396193280,8063,57576,316,1.665883
9078218212274100224,8063,57576,317,1.864454
9078220136419448832,8063,57576,324,1.317309
9078227283245029376,8063,57576,350,1.491512
9078231406413633536,8063,57576,365,1.005975
9078231956169447424,8063,57576,367,1.144599
1007707123083143168,895,52581,97,1.590817
1007721691612211200,895,52581,150,1.055812
7222767855028426752,6415,56310,436,1.53282
3095261917661390848,2749,54241,593,1.48933
574212840727013376,510,52381,14,1.808973
574216689017710592,510,52381,28,1.89401
574216963895617536,510,52381,29,1.311684
574223286087477248,510,52381,52,1.712927
8537708181295749120,7583,56958,33,1.443112
7567228356812625920,6721,56398,200,1.358554
12442384609601411072,11051,58510,235,1.344295
12442387633258387456,11051,58510,246,1.784851
12442391481549084672,11051,58510,260,1.953078
12442398628374665216,11051,58510,286,1.133142
14126799046971774976,12547,58928,483,1.073732
14126802070628751360,12547,58928,494,1.346411
14126802345506658304,12547,58928,495,1.297896
14126804819407820800,12547,58928,504,1.283011
14126805644041541632,12547,58928,507,1.398659
14126809767210145792,12547,58928,522,1.115152
14126812790867122176,12547,58928,533,1.860999
14126813615500843008,12547,58928,536,1.48902
14126816364279912448,12547,58928,546,1.101706
14126817738669447168,12547,58928,551,1.340624
14126818013547354112,12547,58928,552,1.705011
14126821586960144384,12547,58928,565,1.295488
14126826809640376320,12547,58928,584,1.272153
3149309517527803904,2797,54616,609,1.168908
8639279697304508416,7673,57329,908,1.141785
8639281346571950080,7673,57329,914,1.284987
8639283545595205632,7673,57329,922,1.323823
8639284645106833408,7673,57329,926,1.33223
8639286019496368128,7673,57329,931,1.941568
8639286844130088960,7673,57329,934,1.322508
8639288218519623680,7673,57329,939,1.171498
8639288493397530624,7673,57329,940,1.16987
8639294265833576448,7673,57329,961,1.022605
8639294815589390336,7673,57329,963,1.971146
8639296739734738944,7673,57329,970,1.940892
8639301137781250048,7673,57329,986,1.337825
4285210047297116160,3806,55505,127,1.602291
1183409079305922560,1051,52468,321,1.040651
1544844399844812800,1372,53062,399,1.411587
1544846598868068352,1372,53062,407,1.669149
1544850996914579456,1372,53062,423,1.223834
1544852646182021120,1372,53062,429,1.404204
6532538985314801664,5802,56309,246,1.891483
5840268593460434944,5187,56074,821,1.561357
1544864465932019712,1372,53062,472,1.969562
1544867764466903040,1372,53062,484,1.223186
4453095855034226688,3955,55678,588,1.607255
999845336006551552,888,52339,168,1.084366
999846710396086272,888,52339,173,1.85803
999852482832132096,888,52339,194,1.508763
999857705512364032,888,52339,213,1.906218
999858530146084864,888,52339,216,1.03504
6880459098305091584,6111,56270,308,1.378708
9832758630348511232,8733,58396,999,1.112564
9833611838721644544,8734,57642,7,1.930088
9833612113599551488,8734,57642,8,1.434327
9833612663355365376,8734,57642,10,1.831271
9833613213111179264,8734,57642,12,1.379702
9833616511646062592,8734,57642,24,1.519223
9984532731227559936,8868,57781,190,1.97169
9984539053419419648,8868,57781,213,1.167066
9984542626832209920,8868,57781,226,1.836454
9984543726343837696,8868,57781,230,1.873959
9986952206530926592,8870,57779,800,1.420373
9986962651891390464,8870,57779,838,1.654743
8604350692193490944,7642,57651,813,1.490627
8604354265606281216,7642,57651,826,1.152815
8604364985844652032,7642,57651,865,1.730291
8604365260722558976,7642,57651,866,1.809844
1953508682180356096,1735,53035,263,1.704402
1953512530471053312,1735,53035,277,1.136111
1953515554128029696,1735,53035,288,1.770124
1953518577785006080,1735,53035,299,1.497161
1953525724610586624,1735,53035,325,1.006504
1953533970947794944,1735,53035,355,1.013251
1953535895093143552,1735,53035,362,1.513561
7427582956804528128,6597,56304,77,1.508839
7839913843040212992,6963,56724,992,1.977451
7840779708849739776,6964,56748,46,1.817781
9319149513905297408,8277,57073,276,1.750332
9319150613416925184,8277,57073,280,1.435769
9319151712928552960,8277,57073,284,1.591845
9319156660730877952,8277,57073,302,1.078269
8251778804093310976,7329,56719,212,1.537617
8251779353849124864,7329,56719,214,1.321125
8251787050430519296,7329,56719,242,1.387359
8251791448477030400,7329,56719,258,1.790241
994185876307208192,883,52430,59,1.496627
994190549231626240,883,52430,76,1.596906
994198245813020672,883,52430,104,1.129693
994207316783949824,883,52430,137,1.238281
994212814342088704,883,52430,157,1.210829
8868912693534545920,7877,56898,724,1.184456
8868916541825243136,7877,56898,738,1.270408
8868919840360126464,7877,56898,750,1.226482
8868924788162451456,7877,56898,768,1.931428
8868925887674079232,7877,56898,772,1.200328
8868926162551986176,7877,56898,773,1.67271
8868927262063613952,7877,56898,777,1.171187
8868935508400822272,7877,56898,807,1.684617
8868937157668263936,7877,56898,813,1.752369
2348689110262114304,2086,53401,225,1.621349
11518116713674856448,10230,58224,584,1.557824
11518117813186484224,10230,58224,588,1.95611
11518122486110902272,10230,58224,605,1.643425
9072603824649426944,8058,57196,372,1.27017
313087067397580800,278,51900,316,1.916705
313090091054557184,278,51900,327,1.448465
313104109827811328,278,51900,378,1.392492
313105759095252992,278,51900,384,1.878803
8336419210155808768,7404,56776,932,1.380317
7839872886232078336,6963,56724,843,1.799975
9574925887683713024,8504,57518,993,1.853503
9574926162561619968,8504,57518,994,1.090033
9575780213520095232,8505,57834,5,1.558892
9575782687421257728,8505,57834,14,1.658872
9575783237177071616,8505,57834,16,1.079733
9575783786932885504,8505,57834,18,1.792726
9575785161322420224,8505,57834,23,1.257246
9575786260834048000,8505,57834,27,1.79317
9575788184979396608,8505,57834,34,1.294446
9575788734735210496,8505,57834,36,1.666501
12070810973461829632,10721,58288,138,1.734605
12070811798095550464,10721,58288,141,1.138601
12070820594188572672,10721,58288,173,1.742204
12432224846477547520,11042,58462,138,1.885493
12432227045500803072,11042,58462,146,1.460157
12432227595256616960,11042,58462,148,1.637709
12432229244524058624,11042,58462,154,1.919638
12432229519401965568,11042,58462,155,1.636204
12432229794279872512,11042,58462,156,1.542786
12432230069157779456,11042,58462,157,1.556937
12432237215983360000,11042,58462,183,1.394963
12432237490861266944,11042,58462,184,1.320168
12432239140128708608,11042,58462,190,1.918509
12432242713541498880,11042,58462,203,1.116277
12432245187442661376,11042,58462,212,1.993463
12432245737198475264,11042,58462,214,1.509722
12432248211099637760,11042,58462,223,1.201813
12432251234756614144,11042,58462,234,1.469015
9980017580805740544,8864,57428,148,1.482287
9980017855683647488,8864,57428,149,1.074647
9980018405439461376,8864,57428,151,1.906137
9980018680317368320,8864,57428,152,1.543265
9980019779828996096,8864,57428,156,1.292646
9980020054706903040,8864,57428,157,1.225654
9980021429096437760,8864,57428,162,1.730669
9980024177875507200,8864,57428,172,1.767746
9980028026166204416,8864,57428,186,1.195641
9980028850799925248,8864,57428,189,1.200737
9980031049823180800,8864,57428,197,1.58601
9980034623235971072,8864,57428,210,1.253359
8537715602999236608,7583,56958,60,1.891363
8537721925191096320,7583,56958,83,1.149756
8537722749824817152,7583,56958,86,1.212763
8537730996162025472,7583,56958,116,1.928893
8537732920307374080,7583,56958,123,1.488052
8868880807697340416,7877,56898,608,1.422338
8868883006720595968,7877,56898,616,1.336309
8868887954522920960,7877,56898,634,1.864275
8868890703301990400,7877,56898,644,1.479333
8868891253057804288,7877,56898,646,1.927914
8868892902325245952,7877,56898,652,1.367711
8868893452081059840,7877,56898,654,1.951646
8868899774272919552,7877,56898,677,1.357812
8868902797929895936,7877,56898,688,1.053169
3515171740231770112,3122,54821,408,1.257266
6183685381281830912,5492,56010,884,1.801483
6183689229572528128,5492,56010,898,1.8021
9832662423081080832,8733,58396,649,1.338889
9832664347226429440,8733,58396,656,1.440714
9832668745272940544,8733,58396,672,1.407753
9832673693075265536,8733,58396,690,1.366339
7201520618260682752,6396,56358,963,1.505678
11522707173529638912,10234,58153,900,1.474229
11522711296698243072,10234,58153,915,1.578355
11522712396209870848,10234,58153,919,1.239936
11522719268157544448,10234,58153,944,1.62492
11522723666204055552,10234,58153,960,1.803682
11522724215959869440,10234,58153,962,1.892521
11522734661320333312,10234,58153,1000,1.157029
9076016176719747072,8061,58253,498,1.226745
9076017001353467904,8061,58253,501,1.61232
9076017825987188736,8061,58253,504,1.689315
9076019475254630400,8061,58253,510,1.031466
9076021674277885952,8061,58253,518,1.354458
9076026622080210944,8061,58253,536,1.608319
9076026896958117888,8061,58253,537,1.846609
9076029370859280384,8061,58253,546,1.99298
9076029920615094272,8061,58253,548,1.561684
9076031295004628992,8061,58253,553,1.922902
9076033768905791488,8061,58253,562,1.952986
9076035693051140096,8061,58253,569,1.042426
9076036792562767872,8061,58253,573,1.021051
9076039266463930368,8061,58253,582,1.337726
9076046963045324800,8061,58253,610,1.153577
2387046955353139200,2120,53852,506,1.709788
2387052452911278080,2120,53852,526,1.099951
7221633708717266944,6414,56306,406,1.020501
7221636182618429440,6414,56306,415,1.988299
7221637557007964160,6414,56306,420,1.087188
7221645803345172480,6414,56306,450,1.552469
1050528154206103552,933,52642,231,1.2718
1050539699078195200,933,52642,273,1.103044
1050546571025868800,933,52642,298,1.671171
6924440661535250432,6150,56187,568,1.259296
6924459902988736512,6150,56187,638,1.258116
469533551931451392,417,51821,121,1.550085
469538499733776384,417,51821,139,1.563507
6744415421666187264,5990,56066,1000,1.070571
2586209740916811776,2297,53738,64,1.190823
7060782304365664256,6271,56304,960,1.397859
9984522285867096064,8868,57781,152,1.624332
9984526683913607168,8868,57781,168,1.714539
9984527233669421056,8868,57781,170,1.868366
9984527508547328000,8868,57781,171,1.027627
9984529982448490496,8868,57781,180,1.528256
11259069291746842624,10000,57716,255,1.453093
8597464164884305920,7636,56989,336,1.460183
8597466363907561472,7636,56989,344,1.243455
8597472960977328128,7636,56989,368,1.604104
8597478458535467008,7636,56989,388,1.534218
11521383361143920640,10233,58130,180,1.351636
11521395455771826176,10233,58130,224,1.613897
11521397929672988672,10233,58130,233,1.171446
11521400403574151168,10233,58130,242,1.279913
11521401503085778944,10233,58130,246,1.930363
11521402602597406720,10233,58130,250,1.26903
11521403152353220608,10233,58130,252,1.039962
1307180282553591808,1161,52703,38,1.670773
1307185505233823744,1161,52703,57,1.532772
1307189353524520960,1161,52703,71,1.814135
1307199249129170944,1161,52703,107,1.132809
933401297862813696,829,52296,110,1.187074
933405970787231744,829,52296,127,1.13452
933409544200022016,829,52296,140,1.363953
933414766880253952,829,52296,159,1.235204
933415041758160896,829,52296,160,1.293309
933422188583741440,829,52296,186,1.380772
8839569477538699264,7851,56932,470,1.787993
8839575799730558976,7851,56932,493,1.152092
8839576624364279808,7851,56932,496,1.230319
8839580472654977024,7851,56932,510,1.804047
8839581297288697856,7851,56932,513,1.08317
2722598111967995904,2418,53794,626,1.783456
2723554143116486656,2419,54139,8,1.08274
7560476806517905408,6715,56449,214,1.025528
311937803002865664,277,51908,231,1.542721
12771110547417749504,11343,58430,101,1.956149
12771113571074725888,11343,58430,112,1.821177
12771122092289841152,11343,58430,143,1.027791
12771125115946817536,11343,58430,154,1.896795
12771128414481700864,11343,58430,166,1.950913
12771128689359607808,11343,58430,167,1.945404
12771130613504956416,11343,58430,174,1.316756
12771132812528211968,11343,58430,182,1.855825
12771133362284025856,11343,58430,184,1.739344
12771133637161932800,11343,58430,185,1.730199
12771135011551467520,11343,58430,190,1.73154
12771135561307281408,11343,58430,192,1.512123
12771137760330536960,11343,58430,200,1.855208
12771139684475885568,11343,58430,207,1.423366
10329166959221168128,9174,58070,586,1.29697
10329167508976982016,9174,58070,588,1.673288
10329168608488609792,9174,58070,592,1.282511
10329170807511865344,9174,58070,600,1.472915
10329173006535120896,9174,58070,608,1.179507
10329175755314190336,9174,58070,618,1.470444
10329176579947911168,9174,58070,621,1.324854
10329176854825818112,9174,58070,622,1.105563
10329180153360701440,9174,58070,634,1.86588
10329180428238608384,9174,58070,635,1.481597
12074231555863894016,10724,58391,294,1.70263
12074233754887149568,10724,58391,302,1.388877
12074238152933660672,10724,58391,318,1.911511
12074239252445288448,10724,58391,322,1.924602
12074239527323195392,10724,58391,323,1.52836
12074240351956916224,10724,58391,326,1.574664
12074242550980171776,10724,58391,334,1.532842
9832700081354332160,8733,58396,786,1.509393
9832700356232239104,8733,58396,787,1.371248
9832703379889215488,8733,58396,798,1.845693
10329184551407212544,9174,58070,650,1.409767
10329185650918840320,9174,58070,654,1.735433
10329185925796747264,9174,58070,655,1.974198
4352974875042011136,3866,55623,894,1.538387
8537745564691093504,7583,56958,169,1.219689
8537745839569000448,7583,56958,170,1.753963
8537748588348069888,7583,56958,180,1.503011
8537751337127139328,7583,56958,190,1.683265
8537754085906208768,7583,56958,200,1.25819
8537756559807371264,7583,56958,209,1.179388
8537759033708533760,7583,56958,218,1.282084
8537760133220161536,7583,56958,222,1.529652
8537763156877137920,7583,56958,233,1.963096
8537764256388765696,7583,56958,237,1.846356
8537765081022486528,7583,56958,240,1.939235
8537771678092253184,7583,56958,264,1.132911
8537773327359694848,7583,56958,270,1.48886
1610153465382725632,1430,53002,424,1.534823
1610170782690863104,1430,53002,487,1.632859
1610171332446676992,1430,53002,489,1.942981
528184802235410432,469,51913,501,1.271216
528209541247035392,469,51913,591,1.848162
1006555385223473152,894,52615,3,1.127583
1006560333025798144,894,52615,21,1.65743
1006570778386262016,894,52615,59,1.044713
9077164066825590784,8062,58251,578,1.365955
9077169289505822720,8062,58251,597,1.69726
9077170114139543552,8062,58251,600,1.96311
9077173412674426880,8062,58251,612,1.707042
9077174237308147712,8062,58251,615,1.452665
9077175061941868544,8062,58251,618,1.047588
9077177810720937984,8062,58251,628,1.101442
9077183583156983808,8062,58251,649,1.985591
9077184957546518528,8062,58251,654,1.297011
9077190729982564352,8062,58251,675,1.266336
9077192379250006016,8062,58251,681,1.885967
